,lineItem/UsageAccountId,lineItem/ResourceId,bill/BillingPeriodStartDate,lineItem/UsageAmount_ComputeHours,lineItem/UsageAmount_StorageGB,lineItem/UsageAmount_APIRequests,lineItem/UnblendedCost,product/ProductName,lineItem/LineItemDescription
1630,Production-Secondary,i-0cb5459,2026-06,587.28,0.0,0.0,1018.02,EC2,r5.xlarge cache server
1631,Production-Secondary,r53-0629377,2026-06,0.0,0.0,11825574.0,17.735999999999997,Route 53,Health checks
1632,Production-Main,lam-0e7f833,2026-06,0.0,0.0,39641110.8,277.488,Lambda,Data transformer
1633,ML-Training,lam-0bf7821,2026-06,0.0,0.0,13186327.2,92.316,Lambda,Notification dispatcher
1634,Internal-Tools,rds-0bc8856,2026-06,764.4,530.88,0.0,1964.0639999999999,RDS,db.r5.xlarge PostgreSQL primary
1635,Data-Science,i-0945672,2026-06,548.88,0.0,0.0,1902.492,EC2,m5.2xlarge batch processor
1636,Production-Main,s3-05ff747,2026-06,0.0,18291.24,3658254.0,640.188,S3,Data lake raw zone
1637,Security-Ops,s3-0fee392,2026-06,0.0,7960.92,12737392.799999999,581.136,S3,Media content bucket
1638,Internal-Tools,ec-0444818,2026-06,627.9599999999999,0.0,0.0,452.09999999999997,ElastiCache,Redis production cluster
1639,Production-Secondary,r53-093c580,2026-06,0.0,0.0,9992935.2,14.988,Route 53,Health checks
1640,Compliance-Audit,s3-0973601,2026-06,0.0,16935.359999999997,3387040.8,592.728,S3,Data lake raw zone
1641,Edge-Network,eks-10ea823,2026-06,802.1999999999999,0.0,0.0,2406.6479999999997,EKS,Production K8s cluster
1642,Production-Main,i-106d831,2026-06,491.28,0.0,0.0,1424.568,EC2,c5.2xlarge HPC node
1643,Internal-Tools,s3-0542610,2026-06,0.0,8422.439999999999,84222.0,193.70399999999998,S3,Backup storage bucket
1644,Edge-Network,lam-0fd2997,2026-06,0.0,0.0,29520774.0,206.65200000000002,Lambda,Data transformer
1645,Compliance-Audit,i-039e433,2026-06,845.16,0.0,0.0,1464.876,EC2,r5.xlarge cache server
1646,Production-Secondary,ec-09d7888,2026-06,1061.3999999999999,0.0,0.0,382.116,ElastiCache,Redis staging cluster
1647,ML-Training,ebs-0e30384,2026-06,0.0,790.1999999999999,0.0,98.75999999999999,EBS,gp3 volumes production
1648,Edge-Network,s3-0484514,2026-06,0.0,1359.9599999999998,2720023.1999999997,118.99199999999999,S3,Artifact storage
1649,Customer-Portal,ses-0676835,2026-06,0.0,0.0,937228.7999999999,1.128,SES,Marketing email
1650,Security-Ops,s3-0184470,2026-06,0.0,59.75999999999999,29891533.2,194.292,S3,Static website hosting
1651,Production-Secondary,i-1026374,2026-06,825.72,0.0,0.0,715.644,EC2,m5.large monitoring server
1652,Compliance-Audit,i-039b844,2026-06,798.24,0.0,0.0,2767.044,EC2,r5.2xlarge database server
1653,Finance-Systems,vpn-0248486,2026-06,1130.76,0.0,0.0,286.608,VPN Gateway,Client VPN endpoint
1654,Marketing-Platform,nat-083c511,2026-06,616.1999999999999,0.0,0.0,140.58,NAT Gateway,Staging VPC NAT
1655,Compliance-Audit,sm-0382839,2026-06,0.0,0.0,1425644.4,5.7,Secrets Manager,Application secrets
1656,Edge-Network,r53-0323539,2026-06,0.0,0.0,56070462.0,84.108,Route 53,DNS hosting
1657,Internal-Tools,eks-0923427,2026-06,719.64,0.0,0.0,2159.232,EKS,Staging K8s cluster
1658,Security-Ops,ec-018a285,2026-06,698.0400000000001,0.0,0.0,251.316,ElastiCache,Redis staging cluster
1659,Compliance-Audit,rds-0b76559,2026-06,407.16,113.04,0.0,480.768,RDS,db.t3.medium MySQL staging
1660,Production-Main,s3-0ab1484,2026-06,0.0,12603.12,787690.7999999999,315.072,S3,Log archive bucket
1661,Edge-Network,r53-0f4f980,2026-06,0.0,0.0,56645506.8,84.972,Route 53,DNS hosting
1662,Partner-Integration,rds-08a3964,2026-06,996.72,692.16,0.0,1972.656,RDS,db.r5.large PostgreSQL replica
1663,Partner-Integration,cf-052a323,2026-06,0.0,0.0,42994789.199999996,214.98,CloudFront,CDN API distribution
1664,Edge-Network,ebs-041c946,2026-06,0.0,182.76000000000002,0.0,22.848,EBS,gp3 volumes staging
1665,Compliance-Audit,rds-1110124,2026-06,1006.92,1118.8799999999999,0.0,2349.7079999999996,RDS,db.m5.xlarge analytics DB
1666,Production-Secondary,i-0783728,2026-06,961.56,0.0,0.0,833.4119999999999,EC2,m5.large monitoring server
1667,Security-Ops,ecs-079e707,2026-06,180.36,0.0,0.0,329.328,ECS,Fargate batch cluster
1668,Edge-Network,sns-102d146,2026-06,0.0,0.0,14932899.6,7.4639999999999995,SNS,Alert notifications
1669,Production-Main,cf-0002448,2026-06,0.0,0.0,42793112.4,213.96,CloudFront,CDN static assets
1670,Shared-Services,nat-0cf3375,2026-06,693.72,0.0,0.0,158.256,NAT Gateway,Staging VPC NAT
1671,Production-Main,ebs-0db5569,2026-06,0.0,703.56,0.0,439.704,EBS,io2 volumes database
1672,Partner-Integration,ddb-118f465,2026-06,1194.24,165.96,248780490.0,1865.8439999999998,DynamoDB,Cache table
1673,Marketing-Platform,vpn-06a4632,2026-06,998.8799999999999,0.0,0.0,253.176,VPN Gateway,Client VPN endpoint
1674,Data-Science,nat-0f38347,2026-06,643.0799999999999,0.0,0.0,146.7,NAT Gateway,Staging VPC NAT
1675,Production-Main,i-10a7273,2026-06,900.6,0.0,0.0,3121.632,EC2,m5.2xlarge batch processor
1676,Finance-Systems,eks-0d6f989,2026-06,1014.9599999999999,0.0,0.0,3044.892,EKS,Production K8s cluster
1677,Customer-Portal,s3-10a8780,2026-06,0.0,22357.8,4471573.2,782.52,S3,Data lake raw zone
1678,ML-Training,ebs-0720778,2026-06,0.0,760.8,0.0,475.43999999999994,EBS,io2 volumes database
1679,Production-Secondary,i-007a915,2026-06,594.0,0.0,0.0,1722.564,EC2,c5.2xlarge HPC node
1680,Security-Ops,lam-017c772,2026-06,0.0,0.0,65157132.0,452.844,Lambda,API gateway handler
1681,QA-Testing,ec-049e465,2026-06,933.4799999999999,0.0,0.0,672.0719999999999,ElastiCache,Redis production cluster
1682,Security-Ops,ecs-0a46735,2026-06,206.04,0.0,0.0,376.02000000000004,ECS,Fargate batch cluster
1683,Shared-Services,ecs-09cb472,2026-06,285.48,0.0,0.0,520.9799999999999,ECS,Fargate worker cluster
1684,Security-Ops,ecs-0feb605,2026-06,621.72,0.0,0.0,1134.456,ECS,Fargate API cluster
1685,Data-Science,rds-0532882,2026-06,924.0,641.64,0.0,2374.14,RDS,db.r5.xlarge PostgreSQL primary
1686,Compliance-Audit,rs-0380544,2026-06,704.64,1957.1999999999998,0.0,3571.884,Redshift,Data warehouse cluster
1687,Data-Science,rs-0bae486,2026-06,812.28,2256.24,0.0,4117.668,Redshift,Data warehouse cluster
1688,Finance-Systems,s3-04d8321,2026-06,0.0,14744.159999999998,2948824.8,516.036,S3,Data lake raw zone
1689,Compliance-Audit,rs-0584267,2026-06,0.0,0.0,5821746.0,291.084,Redshift,Spectrum queries
1690,Data-Science,i-013f540,2026-06,910.56,0.0,0.0,66.468,EC2,t3.micro bastion host
1691,Security-Ops,ebs-0f08503,2026-06,0.0,4887.599999999999,0.0,219.936,EBS,st1 volumes archive
1692,QA-Testing,lam-04fb414,2026-06,0.0,0.0,4857620.399999999,34.236,Lambda,Image resizer
1693,Internal-Tools,ses-0480175,2026-06,0.0,0.0,658052.4,0.78,SES,Marketing email
1694,Internal-Tools,rds-0a58813,2026-06,950.7599999999999,1320.6,0.0,4225.692,RDS,db.r5.2xlarge Aurora cluster
1695,Production-Secondary,elb-0081586,2026-06,752.88,0.0,31370031.599999998,228.37199999999999,ELB,Application load balancer
1696,Production-Main,lam-0f15914,2026-06,0.0,0.0,47052843.6,329.37600000000003,Lambda,Data transformer
1697,Production-Secondary,sqs-0c78882,2026-06,0.0,0.0,35212232.4,17.616,SQS,Event notification queue
1698,Internal-Tools,cf-02b3439,2026-06,0.0,0.0,140430314.4,702.156,CloudFront,CDN web distribution
1699,Marketing-Platform,ddb-099f108,2026-06,723.72,50.279999999999994,80415860.39999999,565.428,DynamoDB,Session store table
1700,Security-Ops,ebs-0b88756,2026-06,0.0,749.52,0.0,468.46799999999996,EBS,io2 volumes database
1701,Compliance-Audit,ec-1085586,2026-06,692.16,0.0,0.0,498.348,ElastiCache,Redis production cluster
1702,Compliance-Audit,rds-0395341,2026-06,951.12,660.6,0.0,2444.004,RDS,db.r5.xlarge PostgreSQL primary
1703,DevOps-Central,kin-1047535,2026-06,1240.56,0.0,34459516.8,503.12399999999997,Kinesis,Firehose delivery
1704,Production-Main,i-10be601,2026-06,739.68,0.0,0.0,53.988,EC2,t3.micro bastion host
1705,ML-Training,rds-06bb423,2026-06,821.64,912.9599999999999,0.0,1917.1439999999998,RDS,db.m5.xlarge analytics DB
1706,Edge-Network,s3-061c989,2026-06,0.0,1472.1599999999999,2944566.0,128.808,S3,Artifact storage
1707,Partner-Integration,r53-03d9599,2026-06,0.0,0.0,14943105.6,22.416,Route 53,Health checks
1708,Partner-Integration,ddb-06b5916,2026-06,939.9599999999999,13.08,6527509.2,114.24,DynamoDB,Config store table
1709,QA-Testing,ec-03e4601,2026-06,812.0400000000001,0.0,0.0,292.356,ElastiCache,Redis staging cluster
1710,Compliance-Audit,s3-1036303,2026-06,0.0,796.68,1593555.5999999999,69.72,S3,Artifact storage
1711,Security-Ops,ses-059a356,2026-06,0.0,0.0,3123481.1999999997,3.7439999999999998,SES,Transactional email
1712,Edge-Network,i-0694281,2026-06,780.6,0.0,0.0,2706.096,EC2,m5.2xlarge batch processor
1713,Shared-Services,rds-065b167,2026-06,807.0,1120.6799999999998,0.0,3586.356,RDS,db.r5.2xlarge Aurora cluster
1714,Customer-Portal,i-0e08975,2026-06,767.64,0.0,0.0,56.028,EC2,t3.micro bastion host
1715,Security-Ops,kin-0193241,2026-06,1089.36,0.0,45391731.6,662.7239999999999,Kinesis,Data stream ingestion
1716,Marketing-Platform,sm-1101565,2026-06,0.0,0.0,1220070.0,4.896,Secrets Manager,Application secrets
1717,Compliance-Audit,i-0e34427,2026-06,830.52,0.0,0.0,719.808,EC2,m5.large monitoring server
1718,DevOps-Central,ddb-00d0172,2026-06,1124.64,78.11999999999999,124965571.19999999,878.664,DynamoDB,Session store table
1719,Data-Science,rds-03f0203,2026-06,893.52,620.4,0.0,2295.7439999999997,RDS,db.r5.xlarge PostgreSQL primary
1720,Production-Main,i-0e11185,2026-06,795.84,0.0,0.0,58.09199999999999,EC2,t3.micro bastion host
1721,Compliance-Audit,ecs-0b5e734,2026-06,624.6,0.0,0.0,1139.916,ECS,Fargate worker cluster
1722,Production-Secondary,ec-08ac154,2026-06,950.28,0.0,0.0,342.10799999999995,ElastiCache,Redis staging cluster
1723,Marketing-Platform,rs-09b1953,2026-06,0.0,0.0,8498262.0,424.90799999999996,Redshift,Spectrum queries
1724,Shared-Services,s3-0674192,2026-06,0.0,21754.44,4350909.6,761.4119999999999,S3,Data lake raw zone
1725,Finance-Systems,s3-06ae169,2026-06,0.0,8133.48,81334.8,187.06799999999998,S3,Backup storage bucket
1726,ML-Training,i-1111465,2026-06,822.6,0.0,0.0,2851.608,EC2,r5.2xlarge database server
1727,Data-Science,ddb-0143420,2026-06,793.8,110.28,165381091.2,1240.356,DynamoDB,Cache table
1728,Internal-Tools,s3-09df817,2026-06,0.0,5273.76,8437834.799999999,384.972,S3,Media content bucket
1729,Internal-Tools,sqs-060b238,2026-06,0.0,0.0,57832477.199999996,28.907999999999998,SQS,Order processing queue
1730,Security-Ops,s3-0669507,2026-06,0.0,56.04,28018941.599999998,182.124,S3,Static website hosting
1731,Security-Ops,sqs-10d7510,2026-06,0.0,0.0,54751287.6,27.384,SQS,Event notification queue
1732,Compliance-Audit,s3-0a50616,2026-06,0.0,3367.08,20202500.4,841.776,S3,Production asset storage
1733,Data-Science,rds-0c7a236,2026-06,840.9599999999999,233.64,0.0,759.2280000000001,RDS,db.t3.large development DB
1734,Marketing-Platform,vpn-0dd6580,2026-06,971.52,0.0,0.0,492.504,VPN Gateway,Site-to-site VPN
1735,Marketing-Platform,rds-0e87973,2026-06,582.8399999999999,161.88,0.0,688.092,RDS,db.t3.medium MySQL staging
1736,Edge-Network,sns-0adf491,2026-06,0.0,0.0,14346420.0,7.176,SNS,Alert notifications
1737,Internal-Tools,s3-04de710,2026-06,0.0,9986.04,624128.4,249.66,S3,Log archive bucket
1738,Security-Ops,sqs-0efd772,2026-06,0.0,0.0,53492836.8,26.747999999999998,SQS,Event notification queue
1739,Internal-Tools,lam-02ce460,2026-06,0.0,0.0,4679774.399999999,32.988,Lambda,Image resizer
1740,Security-Ops,ecs-106e357,2026-06,225.0,0.0,0.0,410.556,ECS,Fargate batch cluster
1741,Production-Main,ebs-0510188,2026-06,0.0,823.56,0.0,514.728,EBS,io2 volumes database
1742,Compliance-Audit,eks-0398875,2026-06,677.52,0.0,0.0,2032.6439999999998,EKS,Production K8s cluster
1743,Security-Ops,lam-0a77629,2026-06,0.0,0.0,31102986.0,217.716,Lambda,Data transformer
1744,Internal-Tools,sqs-0dfd225,2026-06,0.0,0.0,71498539.2,35.736,SQS,Order processing queue
1745,Production-Secondary,ses-0084349,2026-06,0.0,0.0,627638.4,0.756,SES,Marketing email
1746,QA-Testing,cf-1064548,2026-06,0.0,0.0,176736921.6,883.68,CloudFront,CDN media distribution
1747,Marketing-Platform,i-01ed199,2026-06,754.8,0.0,0.0,1090.176,EC2,c5.xlarge compute worker
1748,Security-Ops,ses-0189997,2026-06,0.0,0.0,2792040.0,3.348,SES,Transactional email
1749,Partner-Integration,sqs-03d0699,2026-06,0.0,0.0,34566397.199999996,17.28,SQS,Event notification queue
1750,Customer-Portal,i-082b392,2026-06,1101.9599999999998,0.0,0.0,955.008,EC2,m5.large monitoring server
1751,Security-Ops,lam-0b97493,2026-06,0.0,0.0,4796058.0,33.815999999999995,Lambda,Image resizer
1752,Edge-Network,i-0ebe182,2026-06,862.0799999999999,0.0,0.0,2988.828,EC2,r5.2xlarge database server
1753,DevOps-Central,ebs-0a47271,2026-06,0.0,509.52,0.0,318.46799999999996,EBS,io2 volumes database
1754,ML-Training,r53-05e4431,2026-06,0.0,0.0,15571180.799999999,23.352,Route 53,Health checks
1755,Internal-Tools,lam-06df377,2026-06,0.0,0.0,10988350.799999999,76.91999999999999,Lambda,Notification dispatcher
1756,ML-Training,ebs-047e173,2026-06,0.0,783.6,0.0,489.72,EBS,io2 volumes database
1757,Compliance-Audit,i-0a7d533,2026-06,1323.7199999999998,0.0,0.0,96.636,EC2,t3.micro bastion host
1758,Production-Main,lam-0e06405,2026-06,0.0,0.0,37566446.4,262.96799999999996,Lambda,Data transformer
1759,Internal-Tools,vpn-02d0237,2026-06,656.0400000000001,0.0,0.0,166.29600000000002,VPN Gateway,Client VPN endpoint
1760,Data-Science,ses-04d0520,2026-06,0.0,0.0,2807468.4,3.372,SES,Transactional email
1761,QA-Testing,lam-0d3d329,2026-06,0.0,0.0,3459652.8,24.215999999999998,Lambda,Webhook processor
1762,Internal-Tools,lam-0a62935,2026-06,0.0,0.0,25707433.2,179.952,Lambda,Data transformer
1763,Compliance-Audit,s3-038d550,2026-06,0.0,4387.44,7019824.8,320.28,S3,Media content bucket
1764,Marketing-Platform,rds-01e5261,2026-06,510.59999999999997,141.84,0.0,602.832,RDS,db.t3.medium MySQL staging
1765,Security-Ops,s3-0c00456,2026-06,0.0,22436.16,4487222.399999999,785.256,S3,Data lake raw zone
1766,Security-Ops,lam-0f95467,2026-06,0.0,0.0,4428676.8,31.223999999999997,Lambda,Image resizer
1767,Security-Ops,lam-0178762,2026-06,0.0,0.0,1502949.5999999999,11.268,Lambda,Cron job runner
1768,ML-Training,i-036b203,2026-06,633.0,0.0,0.0,2194.548,EC2,m5.2xlarge batch processor
1769,Mobile-Backend,ebs-1018746,2026-06,0.0,4631.639999999999,0.0,208.428,EBS,st1 volumes archive
1770,Compliance-Audit,s3-1162957,2026-06,0.0,13427.640000000001,134276.4,308.832,S3,Backup storage bucket
1771,ML-Training,r53-0c3c716,2026-06,0.0,0.0,16129728.0,24.192,Route 53,Health checks
1772,Production-Main,ecs-0a4c265,2026-06,475.92,0.0,0.0,868.644,ECS,Fargate worker cluster
1773,Internal-Tools,ebs-0bf3427,2026-06,0.0,1612.0800000000002,0.0,201.492,EBS,gp3 volumes production
1774,Production-Secondary,sqs-06ac317,2026-06,0.0,0.0,30625147.2,15.312,SQS,Event notification queue
1775,Compliance-Audit,s3-08c6538,2026-06,0.0,3975.0,1987482.0,149.052,S3,Analytics export bucket
1776,Customer-Portal,vpn-047a741,2026-06,1154.64,0.0,0.0,292.68,VPN Gateway,Client VPN endpoint
1777,Partner-Integration,sqs-0cee896,2026-06,0.0,0.0,44972218.8,22.476,SQS,Event notification queue
1778,Internal-Tools,rds-0d59420,2026-06,596.28,662.4,0.0,1391.2199999999998,RDS,db.m5.xlarge analytics DB
1779,Production-Main,lam-0e64419,2026-06,0.0,0.0,8456653.2,59.208,Lambda,Notification dispatcher
1780,Internal-Tools,ebs-0a17241,2026-06,0.0,478.32,0.0,298.944,EBS,io2 volumes database
1781,Marketing-Platform,sm-0b53746,2026-06,0.0,0.0,1088238.0,4.356,Secrets Manager,Application secrets
1782,Finance-Systems,s3-09cc225,2026-06,0.0,1554.7199999999998,3109336.8,136.044,S3,Artifact storage
1783,Data-Science,i-04a3473,2026-06,441.36,0.0,0.0,1279.896,EC2,c5.2xlarge HPC node
1784,Compliance-Audit,rds-0bdd884,2026-06,1275.36,354.36,0.0,1151.364,RDS,db.t3.large development DB
1785,Shared-Services,rds-09b7314,2026-06,704.16,195.6,0.0,635.652,RDS,db.t3.large development DB
1786,Security-Ops,lam-0f1a552,2026-06,0.0,0.0,35665448.4,249.64799999999997,Lambda,Data transformer
1787,Internal-Tools,s3-0751248,2026-06,0.0,10049.759999999998,100495.2,231.132,S3,Backup storage bucket
1788,Marketing-Platform,sm-089e505,2026-06,0.0,0.0,1266180.0,5.063999999999999,Secrets Manager,Application secrets
1789,Security-Ops,ec-0f29845,2026-06,903.9599999999999,0.0,0.0,325.45199999999994,ElastiCache,Redis staging cluster
1790,Production-Main,cf-1086153,2026-06,0.0,0.0,40525135.199999996,202.61999999999998,CloudFront,CDN static assets
1791,Customer-Portal,ses-0a5c461,2026-06,0.0,0.0,873320.4,1.044,SES,Marketing email
1792,Production-Secondary,ecs-06ba406,2026-06,501.59999999999997,0.0,0.0,915.372,ECS,Fargate worker cluster
1793,ML-Training,ebs-037a362,2026-06,0.0,897.0,0.0,112.116,EBS,gp3 volumes production
1794,Marketing-Platform,ddb-0631674,2026-06,814.0799999999999,56.64,90460186.8,636.0479999999999,DynamoDB,Session store table
1795,Marketing-Platform,rs-1184112,2026-06,0.0,0.0,7601770.8,380.088,Redshift,Spectrum queries
1796,Finance-Systems,s3-0af5560,2026-06,0.0,7424.879999999999,74247.59999999999,170.772,S3,Backup storage bucket
1797,Mobile-Backend,sqs-09bf888,2026-06,0.0,0.0,431418.0,0.216,SQS,Dead letter queue
1798,Security-Ops,s3-05b8656,2026-06,0.0,60.959999999999994,30489678.0,198.18,S3,Static website hosting
1799,Production-Secondary,elb-0fdd444,2026-06,752.64,0.0,52261186.8,326.11199999999997,ELB,Network load balancer
1800,Marketing-Platform,rds-0a36947,2026-06,493.32,137.16,0.0,582.3359999999999,RDS,db.t3.medium MySQL staging
1801,Security-Ops,lam-0e14664,2026-06,0.0,0.0,1434663.5999999999,10.752,Lambda,Cron job runner
1802,Internal-Tools,lam-1019595,2026-06,0.0,0.0,1466532.0,11.004,Lambda,Cron job runner
1803,Security-Ops,ec-0aea108,2026-06,845.64,0.0,0.0,304.452,ElastiCache,Redis staging cluster
1804,Marketing-Platform,ec-07f7887,2026-06,797.16,0.0,0.0,573.96,ElastiCache,Redis production cluster
1805,Compliance-Audit,rds-0914885,2026-06,793.44,551.04,0.0,2038.9199999999998,RDS,db.r5.xlarge PostgreSQL primary
1806,Compliance-Audit,s3-1074650,2026-06,0.0,19590.6,3918079.1999999997,685.656,S3,Data lake raw zone
1807,Partner-Integration,sqs-0a84952,2026-06,0.0,0.0,39324142.8,19.656,SQS,Event notification queue
1808,QA-Testing,lam-0d07109,2026-06,0.0,0.0,4393242.0,30.971999999999998,Lambda,Image resizer
1809,Production-Main,cf-0004444,2026-06,0.0,0.0,139745012.4,698.7239999999999,CloudFront,CDN web distribution
1810,Compliance-Audit,s3-0391199,2026-06,0.0,3562.56,21375532.8,890.652,S3,Production asset storage
1811,Edge-Network,sns-0dc0114,2026-06,0.0,0.0,14677117.2,7.343999999999999,SNS,Alert notifications
1812,Marketing-Platform,sm-0999408,2026-06,0.0,0.0,1148772.0,4.596,Secrets Manager,Application secrets
1813,Compliance-Audit,r53-0f97693,2026-06,0.0,0.0,8333728.8,12.504,Route 53,Health checks
1814,Finance-Systems,s3-06e1275,2026-06,0.0,13288.8,2657755.1999999997,465.10799999999995,S3,Data lake raw zone
1815,Customer-Portal,i-115b995,2026-06,765.6,0.0,0.0,55.884,EC2,t3.micro bastion host
1816,Mobile-Backend,sm-0332348,2026-06,0.0,0.0,1461243.5999999999,5.844,Secrets Manager,Application secrets
1817,Internal-Tools,ebs-02ab559,2026-06,0.0,5783.4,0.0,260.256,EBS,st1 volumes archive
1818,Production-Secondary,s3-0e24718,2026-06,0.0,1249.2,2498278.8,109.29599999999999,S3,Artifact storage
1819,Security-Ops,lam-0649249,2026-06,0.0,0.0,31792731.599999998,222.54,Lambda,Data transformer
1820,Shared-Services,rds-01a2711,2026-06,1152.24,1280.28,0.0,2688.5399999999995,RDS,db.m5.xlarge analytics DB
1821,Marketing-Platform,vpn-112e330,2026-06,871.32,0.0,0.0,220.87199999999999,VPN Gateway,Client VPN endpoint
1822,Edge-Network,i-0325468,2026-06,880.0799999999999,0.0,0.0,3051.024,EC2,r5.2xlarge database server
1823,Finance-Systems,elb-0edb765,2026-06,784.44,0.0,10894606.799999999,158.616,ELB,Classic load balancer
1824,Internal-Tools,ebs-09b0400,2026-06,0.0,537.4799999999999,0.0,335.95199999999994,EBS,io2 volumes database
1825,Finance-Systems,eks-10b8855,2026-06,1097.8799999999999,0.0,0.0,3293.6639999999998,EKS,Production K8s cluster
1826,Internal-Tools,rds-0614124,2026-06,969.9599999999999,673.56,0.0,1919.724,RDS,db.r5.large PostgreSQL replica
1827,Marketing-Platform,ddb-08e1627,2026-06,584.04,40.68,64906268.4,456.372,DynamoDB,Session store table
1828,Data-Science,r53-0149781,2026-06,0.0,0.0,11370223.2,17.052,Route 53,Health checks
1829,Customer-Portal,ses-074e901,2026-06,0.0,0.0,845960.4,1.02,SES,Marketing email
1830,Edge-Network,vpn-05d8638,2026-06,780.84,0.0,0.0,197.90399999999997,VPN Gateway,Client VPN endpoint
1831,Customer-Portal,cf-028a177,2026-06,0.0,0.0,87975081.6,439.872,CloudFront,CDN web distribution
1832,Mobile-Backend,sqs-1135610,2026-06,0.0,0.0,440398.8,0.22799999999999998,SQS,Dead letter queue
1833,Edge-Network,elb-0329218,2026-06,1012.56,0.0,14062611.6,204.756,ELB,Classic load balancer
1834,Compliance-Audit,rds-0cc0641,2026-06,1076.8799999999999,747.84,0.0,2131.212,RDS,db.r5.large PostgreSQL replica
