Account_Name,Resource_ID,Cloud_Provider,Billing_Period,Compute_Hours,Storage_GB_Used,API_Requests,Total_Charge,Service_Name,Description
Finance-Systems,gcf-0b85483,GCP,2026-04,0.0,0.0,2559945,38.85,Cloud Functions,Scheduled tasks
Production-Secondary,ecs-0e91146,AWS,2026-04,274.6,0.0,0,483.29,ECS,Fargate batch cluster
Edge-Network,ecs-0c11707,AWS,2026-04,280.2,0.0,0,488.48,ECS,Fargate worker cluster
Internal-Tools,lam-10f5761,AWS,2026-04,0.0,0.0,17556083,121.99,Lambda,Data transformer
Internal-Tools,mem-0ee0154,GCP,2026-04,441.5,0.0,0,318.28,Memorystore,Redis staging cache
Customer-Portal,clog-0275664,GCP,2026-04,0.0,127.3,0,31.47,Cloud Logging,Audit logs
Production-Secondary,app-0745398,AZURE,2026-04,634.1,0.0,0,97.04,App Service,Web app B1
DevOps-Central,ddb-09c2548,AWS,2026-04,516.6,74.6,109480605,816.5,DynamoDB,Cache table
Edge-Network,ps-0be2328,GCP,2026-04,0.0,0.0,39510928,476.38,Pub/Sub,Log forwarding
DevOps-Central,redis-08a8623,AZURE,2026-04,740.8,0.0,0,856.44,Azure Cache for Redis,Premium P1 cache
Marketing-Platform,vai-01ff426,GCP,2026-04,295.8,0.0,0,1418.24,Vertex AI,AutoML jobs
Mobile-Backend,vm-0d27691,AZURE,2026-04,493.5,0.0,0,603.71,Virtual Machines,D4s v3 CI runner
Shared-Services,func-04c7461,AZURE,2026-04,0.0,0.0,9047968,133.55,Azure Functions,API handlers
Internal-Tools,gcs-0703657,GCP,2026-04,0.0,410.5,6428956,70.74,Cloud Storage,Temp processing bucket
DevOps-Central,sqldb-0a91564,AZURE,2026-04,626.5,219.4,0,984.72,SQL Database,Standard S3 production
Partner-Integration,mem-03b7150,GCP,2026-04,236.7,0.0,0,165.86,Memorystore,Redis staging cache
Production-Secondary,sqldb-0789138,AZURE,2026-04,351.6,127.5,0,584.05,SQL Database,Standard S3 production
Internal-Tools,gcs-0993189,GCP,2026-04,0.0,429.9,6455297,73.71,Cloud Storage,Temp processing bucket
Partner-Integration,elb-0a0e128,AWS,2026-04,500.6,0.0,7005520,101.72,ELB,Classic load balancer
Finance-Systems,app-0c58925,AZURE,2026-04,682.4,0.0,0,796.06,App Service,API app P2v3
Shared-Services,nat-01a4526,AWS,2026-04,548.6,0.0,0,254.83,NAT Gateway,Production VPC NAT
Finance-Systems,cmon-0863154,GCP,2026-04,0.0,0.0,30056518,227.45,Cloud Monitoring,Metrics and alerting
Security-Ops,vai-04fa668,GCP,2026-04,209.5,0.0,0,1024.45,Vertex AI,AutoML jobs
DevOps-Central,sentinel-0854602,AZURE,2026-04,0.0,0.0,101240319,2542.18,Microsoft Sentinel,SIEM detection
Marketing-Platform,nat-01e0885,AWS,2026-04,732.3,0.0,0,167.41,NAT Gateway,Dev VPC NAT
Mobile-Backend,acr-0ff3421,AZURE,2026-04,0.0,186.7,378853,118.01,Container Registry,Docker image registry
Production-Main,cosmos-002c629,AZURE,2026-04,626.2,86.5,22083870,810.16,Cosmos DB,Event store
Production-Main,i-053d315,AWS,2026-04,687.2,0.0,0,46.73,EC2,t3.micro bastion host
Internal-Tools,ps-0c2b811,GCP,2026-04,0.0,0.0,31054316,370.51,Pub/Sub,Event streaming
Production-Secondary,app-0468902,AZURE,2026-04,862.2,0.0,0,512.4,App Service,Web app P1v3
Marketing-Platform,sm-0ed6873,AWS,2026-04,0.0,0.0,814537,3.2,Secrets Manager,Application secrets
Finance-Systems,s3-0247530,AWS,2026-04,0.0,8495.2,519253,201.41,S3,Log archive bucket
DevOps-Central,redis-0718230,AZURE,2026-04,743.0,0.0,0,918.25,Azure Cache for Redis,Premium P1 cache
Security-Ops,ca-112a285,GCP,2026-04,0.0,0.0,103791131,376.75,Cloud Armor,WAF policies
Marketing-Platform,ps-0f37394,GCP,2026-04,0.0,0.0,38546288,461.28,Pub/Sub,Log forwarding
Internal-Tools,blob-0ac1639,AZURE,2026-04,0.0,3899.8,10461107,488.38,Blob Storage,Build artifacts
Security-Ops,sqldb-095f436,AZURE,2026-04,677.9,47.8,0,139.54,SQL Database,Basic dev database
DevOps-Central,sqldb-0bd5208,AZURE,2026-04,637.7,223.4,0,1020.02,SQL Database,Standard S3 production
Production-Secondary,sentinel-0b9d521,AZURE,2026-04,0.0,0.0,58001995,1420.77,Microsoft Sentinel,SIEM detection
Marketing-Platform,ps-01f9738,GCP,2026-04,0.0,0.0,46456671,552.07,Pub/Sub,Log forwarding
Internal-Tools,ec-066c806,AWS,2026-04,489.0,0.0,0,348.14,ElastiCache,Redis production cluster
Security-Ops,bq-0e48207,GCP,2026-04,0.0,5793.6,0,2192.3,BigQuery,Analytics data warehouse
Finance-Systems,rds-023f159,AWS,2026-04,643.1,748.7,0,1536.89,RDS,db.m5.xlarge analytics DB
Data-Science,rs-046b649,AWS,2026-04,613.4,1781.3,0,3149.82,Redshift,Data warehouse cluster
Data-Science,clog-0f1f300,GCP,2026-04,0.0,237.8,0,57.33,Cloud Logging,Audit logs
Data-Science,bq-0120409,GCP,2026-04,0.0,14679.5,0,5634.03,BigQuery,ML training datasets
Edge-Network,sns-059b224,AWS,2026-04,0.0,0.0,12071234,5.83,SNS,Alert notifications
Production-Main,app-110c575,AZURE,2026-04,532.1,0.0,0,603.36,App Service,API app P2v3
Partner-Integration,azmon-03fa592,AZURE,2026-04,0.0,223.9,29948334,310.36,Azure Monitor,Logs and metrics
Edge-Network,s3-0318881,AWS,2026-04,0.0,15485.7,2899940,517.81,S3,Data lake raw zone
Security-Ops,cmon-0976930,GCP,2026-04,0.0,0.0,20731077,164.26,Cloud Monitoring,Metrics and alerting
Staging-Env,cdns-0641241,GCP,2026-04,0.0,0.0,18520958,26.24,Cloud DNS,DNS zones
IoT-Platform,fs-06b4788,GCP,2026-04,689.4,19.4,46551841,475.53,Firestore,Session store
Finance-Systems,kv-0a56102,AZURE,2026-04,0.0,0.0,2697076,7.62,Key Vault,Secrets management
Customer-Portal,i-028d484,AWS,2026-04,446.4,0.0,0,1557.38,EC2,m5.2xlarge batch processor
Shared-Services,aks-0c94504,AZURE,2026-04,284.2,0.0,0,413.68,AKS,Dev K8s cluster
Production-Main,lam-0642919,AWS,2026-04,0.0,0.0,29098414,197.82,Lambda,Data transformer
QA-Testing,lam-03e1413,AWS,2026-04,0.0,0.0,2810068,19.54,Lambda,Webhook processor
Security-Ops,ecs-0f75161,AWS,2026-04,529.8,0.0,0,934.31,ECS,Fargate API cluster
Finance-Systems,s3-0c3b952,AWS,2026-04,0.0,9560.6,1795256,309.93,S3,Data lake raw zone
Customer-Portal,i-0290733,AWS,2026-04,503.3,0.0,0,35.38,EC2,t3.micro bastion host
DevOps-Central,appi-0d28385,AZURE,2026-04,0.0,0.0,15667068,193.11,Application Insights,Custom metrics
Compliance-Audit,sns-0f94109,AWS,2026-04,0.0,0.0,13578174,6.46,SNS,Event fanout topic
Finance-Systems,elb-024c328,AWS,2026-04,766.7,0.0,55894067,339.28,ELB,Network load balancer
Finance-Systems,rds-023e525,AWS,2026-04,511.3,716.3,0,2233.05,RDS,db.r5.2xlarge Aurora cluster
Internal-Tools,eks-0690150,AWS,2026-04,496.3,0.0,0,1475.57,EKS,Staging K8s cluster
Production-Main,eh-0c15276,AZURE,2026-04,0.0,746.6,0,177.41,Event Hubs,Capture to storage
Staging-Env,vai-00f2137,GCP,2026-04,456.0,0.0,0,2245.16,Vertex AI,Training pipelines
Staging-Env,df-0111460,GCP,2026-04,365.8,0.0,0,857.74,Dataflow,Batch pipeline
QA-Testing,elb-0980148,AWS,2026-04,687.3,0.0,28423654,212.2,ELB,Application load balancer
Production-Secondary,cosmos-09cf617,AZURE,2026-04,505.4,71.4,16851322,636.14,Cosmos DB,Event store
Analytics-Platform,clog-0f3d446,GCP,2026-04,0.0,338.0,0,80.13,Cloud Logging,Application logs
Internal-Tools,rds-0ec4795,AWS,2026-04,640.2,462.9,0,1589.86,RDS,db.r5.xlarge PostgreSQL primary
IoT-Platform,bq-0357916,GCP,2026-04,0.0,1583.6,0,596.93,BigQuery,Data export queries
Staging-Env,gcs-04fc822,GCP,2026-04,0.0,12079.2,3894585,350.86,Cloud Storage,Data lake bucket
Compliance-Audit,i-0f6d336,AWS,2026-04,690.8,0.0,0,604.14,EC2,m5.large monitoring server
DR-Recovery,eh-08e4690,AZURE,2026-04,0.0,472.5,0,114.41,Event Hubs,Capture to storage
Analytics-Platform,fs-0b55279,GCP,2026-04,865.7,24.5,59620361,613.38,Firestore,Session store
Customer-Portal,ps-0405218,GCP,2026-04,0.0,0.0,43175738,507.59,Pub/Sub,Log forwarding
Data-Science,nat-0132859,AWS,2026-04,481.8,0.0,0,107.1,NAT Gateway,Staging VPC NAT
Production-Main,cf-0001263,AWS,2026-04,0.0,0.0,43150129,217.46,CloudFront,CDN API distribution
Data-Science,rds-04cc470,AWS,2026-04,599.0,166.2,0,524.45,RDS,db.t3.large development DB
Staging-Env,df-0f02823,GCP,2026-04,527.7,0.0,0,1211.24,Dataflow,Streaming pipeline
Internal-Tools,blob-0b8b546,AZURE,2026-04,0.0,2223.5,5388976,339.3,Blob Storage,Media content
Shared-Services,ado-10cc486,AZURE,2026-04,417.4,0.0,0,208.68,Azure DevOps,Pipelines hosted
Finance-Systems,gcf-0526817,GCP,2026-04,0.0,0.0,11274991,170.73,Cloud Functions,Data triggers
Data-Science,ses-077c383,AWS,2026-04,0.0,0.0,388449,0.43,SES,Marketing email
Marketing-Platform,i-079f164,AWS,2026-04,615.9,0.0,0,1011.08,EC2,r5.xlarge cache server
Customer-Portal,gcs-1062875,GCP,2026-04,0.0,385.1,6242189,68.31,Cloud Storage,Temp processing bucket
QA-Testing,ec-06bd918,AWS,2026-04,723.3,0.0,0,527.58,ElastiCache,Redis production cluster
Data-Science,i-0859781,AWS,2026-04,301.4,0.0,0,854.06,EC2,c5.2xlarge HPC node
Data-Science,cmon-0e6a268,GCP,2026-04,0.0,0.0,31812847,247.84,Cloud Monitoring,Metrics and alerting
Edge-Network,ec-063c794,AWS,2026-04,703.9,0.0,0,470.1,ElastiCache,Redis production cluster
Mobile-Backend,vm-1082854,AZURE,2026-04,972.4,0.0,0,1382.04,Virtual Machines,F4s v2 compute node
Mobile-Backend,kv-111e842,AZURE,2026-04,0.0,0.0,1574719,4.64,Key Vault,Secrets management
Analytics-Platform,acr-00c8676,AZURE,2026-04,0.0,187.0,372291,114.99,Container Registry,Docker image registry
DevOps-Central,aks-0474653,AZURE,2026-04,1690.7,0.0,0,2524.32,AKS,Staging K8s cluster
Mobile-Backend,kv-033c971,AZURE,2026-04,0.0,0.0,1628785,4.67,Key Vault,Secrets management
Internal-Tools,cf-0dbb199,AWS,2026-04,0.0,0.0,151573957,711.89,CloudFront,CDN media distribution
Security-Ops,bq-06c8903,GCP,2026-04,0.0,7260.2,0,2763.16,BigQuery,ML training datasets
Edge-Network,ecs-09c1206,AWS,2026-04,267.6,0.0,0,482.7,ECS,Fargate worker cluster
Shared-Services,ado-0fd5860,AZURE,2026-04,0.0,83.0,0,19.68,Azure DevOps,Artifacts storage
Compliance-Audit,s3-08a7782,AWS,2026-04,0.0,10656.9,2149772,353.28,S3,Data lake raw zone
Customer-Portal,gcf-026e659,GCP,2026-04,0.0,0.0,1441278,20.92,Cloud Functions,Scheduled tasks
Security-Ops,bq-0b75354,GCP,2026-04,0.0,6707.8,0,2515.67,BigQuery,ML training datasets
Compliance-Audit,s3-0c04431,AWS,2026-04,0.0,10810.7,2099864,361.65,S3,Data lake raw zone
Finance-Systems,gcs-0ee3791,GCP,2026-04,0.0,8792.5,2944748,252.38,Cloud Storage,Data lake bucket
Shared-Services,ado-0d7d199,AZURE,2026-04,509.2,0.0,0,257.08,Azure DevOps,Pipelines hosted
DevOps-Central,blob-0fc7470,AZURE,2026-04,0.0,6828.1,2540098,344.02,Blob Storage,Data lake storage
Mobile-Backend,vm-09e4739,AZURE,2026-04,644.4,0.0,0,2236.31,Virtual Machines,E8s v3 memory-optimized
Internal-Tools,ses-0dbe321,AWS,2026-04,0.0,0.0,2328359,2.79,SES,Transactional email
Internal-Tools,cr-0a26381,GCP,2026-04,608.1,0.0,2588845,790.49,Cloud Run,ETL pipeline service
Data-Science,i-0a28926,AWS,2026-04,408.0,0.0,0,1391.51,EC2,m5.2xlarge batch processor
Internal-Tools,eks-02a6314,AWS,2026-04,438.6,0.0,0,1298.93,EKS,Staging K8s cluster
Data-Science,aks-0ae2613,AZURE,2026-04,1182.5,0.0,0,1754.28,AKS,Staging K8s cluster
Shared-Services,cf-019a583,AWS,2026-04,0.0,0.0,140744360,712.95,CloudFront,CDN media distribution
Partner-Integration,gke-118b595,GCP,2026-04,675.0,0.0,0,2012.72,GKE,Production API cluster
Staging-Env,gcf-05fd332,GCP,2026-04,0.0,0.0,26340599,384.31,Cloud Functions,Pub/Sub processors
Marketing-Platform,gcf-1167527,GCP,2026-04,0.0,0.0,1381139,19.64,Cloud Functions,Scheduled tasks
Edge-Network,i-087e912,AWS,2026-04,671.6,0.0,0,1111.27,EC2,r5.xlarge cache server
Marketing-Platform,gke-0f27659,GCP,2026-04,1902.3,0.0,0,3814.72,GKE,ML training cluster
Analytics-Platform,fs-0b19394,GCP,2026-04,943.3,27.5,65665671,670.72,Firestore,Session store
Partner-Integration,redis-03af826,AZURE,2026-04,488.4,0.0,0,234.94,Azure Cache for Redis,Standard C2 cache
Finance-Systems,gcf-08a1204,GCP,2026-04,0.0,0.0,13412743,191.99,Cloud Functions,Data triggers
Production-Secondary,redis-05cd720,AZURE,2026-04,778.9,0.0,0,921.85,Azure Cache for Redis,Premium P1 cache
Production-Secondary,aks-0887612,AZURE,2026-04,270.4,0.0,0,392.32,AKS,Dev K8s cluster
Production-Secondary,mem-0ccd673,GCP,2026-04,645.2,0.0,0,444.77,Memorystore,Redis production cache
Analytics-Platform,aks-00c0825,AZURE,2026-04,1186.3,0.0,0,1764.15,AKS,Staging K8s cluster
Data-Science,i-0866884,AWS,2026-04,488.7,0.0,0,818.39,EC2,r5.xlarge cache server
Production-Main,aks-087d143,AZURE,2026-04,1221.7,0.0,0,1842.8,AKS,Staging K8s cluster
Data-Science,gke-0dc2614,GCP,2026-04,3306.4,0.0,0,6354.7,GKE,GPU node pool
Analytics-Platform,aks-0901861,AZURE,2026-04,513.9,0.0,0,748.83,AKS,Dev K8s cluster
Customer-Portal,gcf-026d273,GCP,2026-04,0.0,0.0,9283496,130.12,Cloud Functions,Auth handlers
DevOps-Central,appi-1091671,AZURE,2026-04,0.0,0.0,71581960,857.14,Application Insights,APM telemetry
Production-Main,clog-099d699,GCP,2026-04,0.0,282.7,0,67.55,Cloud Logging,Audit logs
Internal-Tools,ebs-0868993,AWS,2026-04,0.0,1316.0,0,153.16,EBS,gp3 volumes production
Marketing-Platform,gke-05a9143,GCP,2026-04,1914.2,0.0,0,3624.68,GKE,ML training cluster
Customer-Portal,mem-0be9967,GCP,2026-04,304.2,0.0,0,218.84,Memorystore,Redis staging cache
Finance-Systems,app-0bbc103,AZURE,2026-04,988.8,0.0,0,146.54,App Service,Web app B1
Mobile-Backend,kin-032d614,AWS,2026-04,625.9,0.0,25574244,368.42,Kinesis,Data stream ingestion
Production-Main,bq-0044162,GCP,2026-04,0.0,13621.5,0,5165.75,BigQuery,ML training datasets
Partner-Integration,ecs-0c6a269,AWS,2026-04,472.8,0.0,0,839.44,ECS,Fargate API cluster
Compliance-Audit,s3-038c556,AWS,2026-04,0.0,44.7,21428330,135.73,S3,Static website hosting
Production-Secondary,acr-0ae3180,AZURE,2026-04,0.0,204.6,380965,129.11,Container Registry,Docker image registry
Customer-Portal,vm-1043820,AZURE,2026-04,815.0,0.0,0,251.17,Virtual Machines,B2s development VM
Finance-Systems,s3-0244518,AWS,2026-04,0.0,10097.6,1979001,327.52,S3,Data lake raw zone
Edge-Network,ecs-031e824,AWS,2026-04,344.2,0.0,0,597.88,ECS,Fargate API cluster
Internal-Tools,mem-082c959,GCP,2026-04,420.2,0.0,0,293.34,Memorystore,Redis staging cache
Marketing-Platform,fs-0e2b804,GCP,2026-04,441.9,12.5,30863327,310.11,Firestore,Session store
Finance-Systems,s3-0f0f949,AWS,2026-04,0.0,5304.4,8433447,364.11,S3,Media content bucket
Analytics-Platform,bq-0d1e739,GCP,2026-04,0.0,2183.5,0,825.56,BigQuery,BI reporting views
Security-Ops,ps-065c549,GCP,2026-04,0.0,0.0,27578066,349.84,Pub/Sub,Event streaming
Internal-Tools,mem-02eb311,GCP,2026-04,529.4,0.0,0,377.4,Memorystore,Redis production cache
Mobile-Backend,vm-0813383,AZURE,2026-04,773.3,0.0,0,1067.07,Virtual Machines,F4s v2 compute node
Customer-Portal,ses-0ddf126,AWS,2026-04,0.0,0.0,448039,0.53,SES,Marketing email
Data-Science,blob-0153838,AZURE,2026-04,0.0,8704.7,88627,249.39,Blob Storage,Backup storage
Data-Science,gcf-102b155,GCP,2026-04,0.0,0.0,8574127,121.74,Cloud Functions,Auth handlers
Compliance-Audit,i-08da194,AWS,2026-04,526.4,0.0,0,738.49,EC2,c5.xlarge compute worker
Staging-Env,gcs-06fa515,GCP,2026-04,0.0,14604.3,36779,143.53,Cloud Storage,Archive bucket
Marketing-Platform,lam-073d564,AWS,2026-04,0.0,0.0,15262532,99.64,Lambda,Data transformer
Production-Secondary,aks-04e9539,AZURE,2026-04,1352.5,0.0,0,1967.7,AKS,Staging K8s cluster
Production-Main,app-058f647,AZURE,2026-04,468.0,0.0,0,548.15,App Service,API app P2v3
DR-Recovery,appi-0df9366,AZURE,2026-04,0.0,0.0,13091030,161.89,Application Insights,Custom metrics
DevOps-Central,blob-0f60507,AZURE,2026-04,0.0,7017.1,2514364,351.3,Blob Storage,Data lake storage
QA-Testing,lam-04bb141,AWS,2026-04,0.0,0.0,4527180,31.19,Lambda,Image resizer
Production-Secondary,sb-0b67850,AZURE,2026-04,0.0,0.0,19895096,48.0,Service Bus,Standard messaging
Marketing-Platform,nat-08ce373,AWS,2026-04,515.9,0.0,0,115.05,NAT Gateway,Staging VPC NAT
Marketing-Platform,i-01ec560,AWS,2026-04,510.2,0.0,0,424.08,EC2,m5.large monitoring server
Shared-Services,sb-01c7290,AZURE,2026-04,0.0,0.0,13065483,31.71,Service Bus,Standard messaging
Internal-Tools,mem-0d47243,GCP,2026-04,535.9,0.0,0,390.09,Memorystore,Redis production cache
Staging-Env,fs-111a954,GCP,2026-04,969.5,69.4,40589747,559.02,Firestore,User profiles DB
Partner-Integration,appi-03a2597,AZURE,2026-04,0.0,0.0,17494327,208.95,Application Insights,Custom metrics
Security-Ops,s3-0183786,AWS,2026-04,0.0,709.1,1399360,59.93,S3,Artifact storage
Marketing-Platform,mem-0205771,GCP,2026-04,557.9,0.0,0,398.73,Memorystore,Redis production cache
Customer-Portal,blob-08b1911,AZURE,2026-04,0.0,5114.3,0,509.43,Blob Storage,Security audit logs
Production-Secondary,app-0068571,AZURE,2026-04,808.4,0.0,0,479.29,App Service,Web app P1v3
Internal-Tools,fs-1014977,GCP,2026-04,816.6,23.3,56785924,603.15,Firestore,Session store
Production-Main,lam-06d3145,AWS,2026-04,0.0,0.0,50514423,344.05,Lambda,API gateway handler
Analytics-Platform,gke-118c166,GCP,2026-04,3995.3,0.0,0,7804.94,GKE,GPU node pool
Shared-Services,ec-0c82412,AWS,2026-04,695.9,0.0,0,243.6,ElastiCache,Redis staging cluster
Staging-Env,mem-0102679,GCP,2026-04,694.7,0.0,0,481.26,Memorystore,Redis production cache
Security-Ops,ecs-0f85647,AWS,2026-04,429.3,0.0,0,795.48,ECS,Fargate worker cluster
Shared-Services,rds-084e637,AWS,2026-04,600.0,838.9,0,2511.68,RDS,db.r5.2xlarge Aurora cluster
Edge-Network,csql-0c36420,GCP,2026-04,715.5,196.7,0,825.44,Cloud SQL,PostgreSQL replica
Partner-Integration,elb-057a924,AWS,2026-04,589.4,0.0,8265327,117.99,ELB,Classic load balancer
Customer-Portal,cosmos-0db3851,AZURE,2026-04,610.5,84.5,21515191,782.51,Cosmos DB,Event store
Partner-Integration,azmon-0ab0934,AZURE,2026-04,0.0,244.7,33127909,339.09,Azure Monitor,Logs and metrics
Security-Ops,ecs-018b473,AWS,2026-04,152.8,0.0,0,277.59,ECS,Fargate batch cluster
Production-Main,lam-1011255,AWS,2026-04,0.0,0.0,26400793,182.61,Lambda,Data transformer
Data-Science,rds-074d478,AWS,2026-04,709.7,769.6,0,1557.62,RDS,db.m5.xlarge analytics DB
Shared-Services,r53-08c8350,AWS,2026-04,0.0,0.0,52573667,78.7,Route 53,DNS hosting
Staging-Env,cr-0c5a970,GCP,2026-04,538.9,0.0,2177545,684.76,Cloud Run,ETL pipeline service
Analytics-Platform,kv-07cc983,AZURE,2026-04,0.0,0.0,499749,1.49,Key Vault,Certificate store
Production-Main,i-0df3860,AWS,2026-04,714.8,0.0,0,50.58,EC2,t3.micro bastion host
Staging-Env,fs-0ce9401,GCP,2026-04,1053.9,75.6,44804520,596.5,Firestore,User profiles DB
Production-Secondary,i-0574661,AWS,2026-04,1057.8,0.0,0,898.63,EC2,t3.large application server
DevOps-Central,redis-0415551,AZURE,2026-04,794.7,0.0,0,931.34,Azure Cache for Redis,Premium P1 cache
Edge-Network,cmon-02fb997,GCP,2026-04,0.0,0.0,22574915,172.48,Cloud Monitoring,Metrics and alerting
Shared-Services,nat-0e47148,AWS,2026-04,468.8,0.0,0,212.84,NAT Gateway,Production VPC NAT
Shared-Services,rds-0f7b881,AWS,2026-04,502.8,142.3,0,441.26,RDS,db.t3.large development DB
Internal-Tools,clog-0565633,GCP,2026-04,0.0,254.6,0,60.51,Cloud Logging,Audit logs
Mobile-Backend,sqs-0ec8187,AWS,2026-04,0.0,0.0,302856,0.15,SQS,Dead letter queue
Production-Main,ca-083b242,GCP,2026-04,0.0,0.0,121882731,456.85,Cloud Armor,WAF policies
Marketing-Platform,i-0c4b661,AWS,2026-04,533.0,0.0,0,1489.64,EC2,c5.2xlarge HPC node
Production-Main,i-0a7c855,AWS,2026-04,781.3,0.0,0,56.28,EC2,t3.micro bastion host
Security-Ops,ec-0478184,AWS,2026-04,490.2,0.0,0,176.63,ElastiCache,Redis staging cluster
DevOps-Central,ddb-0beb915,AWS,2026-04,906.1,12.8,6083334,105.95,DynamoDB,Config store table
Marketing-Platform,rds-01e2924,AWS,2026-04,681.6,190.8,0,593.86,RDS,db.t3.large development DB
Security-Ops,csql-0709515,GCP,2026-04,593.3,162.2,0,672.46,Cloud SQL,PostgreSQL replica
Marketing-Platform,sm-08bb419,AWS,2026-04,0.0,0.0,858854,3.43,Secrets Manager,Application secrets
Security-Ops,eks-0434972,AWS,2026-04,418.8,0.0,0,1179.45,EKS,Staging K8s cluster
Shared-Services,ado-09f0961,AZURE,2026-04,0.0,92.5,0,22.23,Azure DevOps,Artifacts storage
Staging-Env,bq-0740271,GCP,2026-04,0.0,1314.0,0,505.78,BigQuery,BI reporting views
ML-Training,eks-036f728,AWS,2026-04,756.1,0.0,0,2220.35,EKS,Production K8s cluster
Staging-Env,bq-073b727,GCP,2026-04,0.0,1455.4,0,541.88,BigQuery,BI reporting views
Security-Ops,sqldb-067d679,AZURE,2026-04,896.0,64.5,0,183.86,SQL Database,Basic dev database
Compliance-Audit,i-0fb9329,AWS,2026-04,503.5,0.0,0,428.66,EC2,m5.large monitoring server
Internal-Tools,blob-0f88578,AZURE,2026-04,0.0,2739.4,6960460,428.2,Blob Storage,Media content
Finance-Systems,s3-0d12329,AWS,2026-04,0.0,8655.9,1695262,284.6,S3,Data lake raw zone
Compliance-Audit,i-0de9629,AWS,2026-04,517.0,0.0,0,224.52,EC2,t3.medium API server
Finance-Systems,vpn-0a0f703,AWS,2026-04,541.9,0.0,0,271.66,VPN Gateway,Site-to-site VPN
Edge-Network,clog-0301555,GCP,2026-04,0.0,494.3,0,115.96,Cloud Logging,Application logs
Partner-Integration,sqs-0580884,AWS,2026-04,0.0,0.0,389117,0.19,SQS,Dead letter queue
Production-Main,i-0db9952,AWS,2026-04,843.2,0.0,0,371.51,EC2,t3.medium API server
DevOps-Central,ebs-07bd747,AWS,2026-04,0.0,431.6,0,259.35,EBS,io2 volumes database
Partner-Integration,azmon-07b1730,AZURE,2026-04,0.0,229.7,30579979,306.38,Azure Monitor,Logs and metrics
Data-Science,cosmos-0927286,AZURE,2026-04,636.4,180.2,35654260,1403.82,Cosmos DB,User data store
Production-Main,blob-002f172,AZURE,2026-04,0.0,6180.7,2334774,320.84,Blob Storage,Data lake storage
Internal-Tools,s3-0529282,AWS,2026-04,0.0,2843.3,1465627,105.24,S3,Analytics export bucket
Finance-Systems,eks-0659376,AWS,2026-04,883.6,0.0,0,2606.24,EKS,Production K8s cluster
Internal-Tools,aks-0297432,AZURE,2026-04,1449.5,0.0,0,2091.66,AKS,Staging K8s cluster
Partner-Integration,nat-03ce770,AWS,2026-04,875.5,0.0,0,189.97,NAT Gateway,Dev VPC NAT
Analytics-Platform,kv-0cb7100,AZURE,2026-04,0.0,0.0,1244843,3.77,Key Vault,Secrets management
Finance-Systems,ado-0d5d179,AZURE,2026-04,398.5,0.0,0,201.09,Azure DevOps,Pipelines hosted
Production-Secondary,cmon-008b179,GCP,2026-04,0.0,0.0,24312696,192.33,Cloud Monitoring,Metrics and alerting
Mobile-Backend,sqldb-0a27822,AZURE,2026-04,781.7,272.8,0,1273.97,SQL Database,Standard S3 production
Finance-Systems,vpn-0249799,AWS,2026-04,621.9,0.0,0,314.92,VPN Gateway,Site-to-site VPN
Production-Main,vm-003a385,AZURE,2026-04,646.1,0.0,0,391.63,Virtual Machines,D2s v3 utility server
